ts_iso,text
2026-02-23T16:15:52.216,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.13,0.16,-8.11],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.78,-26.47],""mag"":[0.38,0.17,0.06]}}"
2026-02-23T16:15:52.269,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.11,0.18,-8.09],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.99,0.77,-26.20],""mag"":[0.37,0.16,0.06]}}"
2026-02-23T16:15:52.321,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.13,0.15,-8.14],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.96,0.75,-25.76],""mag"":[0.37,0.16,0.06]}}"
2026-02-23T16:15:52.374,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.13,0.14,-8.11],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.97,0.74,-25.47],""mag"":[0.38,0.18,0.05]}}"
2026-02-23T16:15:52.419,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.14,0.17,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.99,0.74,-25.31],""mag"":[0.38,0.18,0.05]}}"
2026-02-23T16:15:52.471,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.12,0.14,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.99,0.76,-25.25],""mag"":[0.35,0.17,0.05]}}"
2026-02-23T16:15:52.524,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.11,0.16,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.77,-25.28],""mag"":[0.35,0.18,0.06]}}"
2026-02-23T16:15:52.577,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.13,0.17,-8.16],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.03,0.78,-25.39],""mag"":[0.35,0.18,0.06]}}"
2026-02-23T16:15:52.629,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.13,0.18,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.04,0.79,-25.59],""mag"":[0.36,0.17,0.05]}}"
2026-02-23T16:15:52.681,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.14,0.16,-8.14],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.04,0.79,-25.68],""mag"":[0.36,0.17,0.05]}}"
2026-02-23T16:15:52.734,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.14,0.16,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.04,0.78,-25.69],""mag"":[0.37,0.18,0.10]}}"
2026-02-23T16:15:52.779,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.13,0.18,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.03,0.78,-25.70],""mag"":[0.37,0.18,0.10]}}"
2026-02-23T16:15:52.831,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.13,0.15,-8.11],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.03,0.79,-25.74],""mag"":[0.35,0.19,0.06]}}"
2026-02-23T16:15:52.884,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.13,0.16,-8.14],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.04,0.80,-25.88],""mag"":[0.35,0.19,0.06]}}"
2026-02-23T16:15:52.936,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.15,0.17,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.06,0.82,-26.16],""mag"":[0.37,0.19,0.03]}}"
2026-02-23T16:15:52.989,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.14,0.13,-8.14],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.06,0.82,-26.35],""mag"":[0.37,0.19,0.03]}}"
